Word,Frequency,Number of Syllables,Number of Characters,Number of Syllables and Diacritics,Complex
băng_video,1,2,9,10,0
để_tang,1,2,6,8,0
phe_phái,1,2,7,8,0
ul,1,1,2,2,0
linh_cữu,1,2,7,9,0
bom.tuyên,1,1,9,10,0
nhận_vơ,1,2,6,9,0
hat-trick,1,1,9,9,0
giã_từ,1,2,5,8,0
ảng,1,1,3,4,0
xoã,1,1,3,4,0
stress,1,1,6,6,0
sa_sút,1,2,5,6,0
nồng_cháy,1,2,8,11,0
đắm_đuối,1,2,7,11,0
hưởng_thụ,1,2,8,12,0
rắn_chắc,1,2,7,11,0
nổi_cáu,1,2,6,9,0
giọng_điệu,1,2,9,12,0
kiêu_ngạo,1,2,8,10,0
phê_phán,1,2,7,9,0
sỉ_nhục,1,2,6,8,0
thành_kiến,1,2,9,12,0
té_tát,1,2,5,7,0
bỏ_tù,1,2,4,6,0
xen,1,1,3,3,0
trách_mắng,1,2,9,12,0
đói_nghèo,1,2,8,10,0
hợp_đồng_bằng,1,3,11,17,0
kêu_ca_sĩ,1,3,7,9,0
rao,1,1,3,3,0
địa_chính,1,2,8,10,0
nói_dối,1,2,6,9,0
tiếp_lời,1,2,7,11,0
bủn_rủn,1,2,6,8,0
quang_hà,1,2,7,8,0
đồng_phú_nhuận,1,3,12,17,0
ông_bầu,1,2,6,9,0
linh_cảm,1,2,7,8,0
xui,1,1,3,3,0
đến_nơi_đến_chốn,1,4,13,20,0
liễu,1,1,4,6,0
yều,1,1,3,5,0
oppo,1,1,4,4,0
đêm_tối,1,2,6,9,0
tắc_trách,1,2,8,11,0
kiện_tụng,1,2,8,11,0
trắc_ẩn,1,2,6,10,0
ghen_tị,1,2,6,7,0
pre-wedding,1,1,11,11,0
mùi_mẫn,1,2,6,9,0
trangphan,1,1,9,9,0
diễn_viên_jae_hyun,1,4,15,18,0
dùng_bữa,1,2,7,10,0
rình_rang,1,2,8,9,0
quĩ,1,1,3,4,0
giăng_mắc,1,2,8,11,0
hư_hư_thực_thực,1,4,12,18,0
ảo_mộng,1,2,6,9,0
phong_phanh,1,2,10,10,0
cào,1,1,3,4,0
cắn_xé,1,2,5,8,0
có_hậu,1,2,5,8,0
nghịch,1,1,6,7,0
thương_tật,1,2,9,13,0
cảnh_vệ,1,2,6,9,0
ước_chừng,1,2,8,13,0
mong_ngóng,1,2,9,10,0
rùng,1,1,4,5,0
chơi_xấu,1,2,7,10,0
mười_lăm,1,2,7,11,0
nhẽ,1,1,3,4,0
bất_thành_văn,1,3,11,15,0
nhoài,1,1,5,6,0
xoạc,1,1,4,5,0
ba_lan,1,2,5,5,0
tăng_viện,1,2,8,11,0
nóng_mặt,1,2,7,10,0
cầm_cự,1,2,5,9,0
cứu_viện,1,2,7,11,0
mắc_lừa,1,2,6,10,0
bêu,1,1,3,4,0
giac,1,1,4,4,0
phẩn,1,1,4,6,0
voà,1,1,3,4,0
bằng_hữu,1,2,7,11,0
cầu_mây,1,2,6,9,0
võ_thuật,1,2,7,10,0
thượng_võ,1,2,8,12,0
thể_hình,1,2,7,10,0
thái_hương,1,2,9,12,0
nano,1,1,4,4,0
rong,1,1,4,4,0
nguyễn_xuân,1,2,10,13,0
công_ăn_việc_làm,1,4,13,18,0
sữa_quốc_tế,1,3,9,15,0
dược_liệu,1,2,8,13,0
củabộ,1,1,5,8,0
nang,1,1,4,4,0
bao_tiêu,1,2,7,8,0
hộ_sản,1,2,5,8,0
nòng_cốt,1,2,7,10,0
vingroup,1,1,8,8,0
tạp,1,1,3,4,0
logictics,1,1,9,9,0
tieu,1,1,4,4,0
trong_sáng_kiến,1,3,13,16,0
muôn,1,1,4,5,0
vận_mệnh,1,2,7,11,0
ép_buộc,1,2,6,9,0
lừa_bịp,1,2,6,9,0
hình_sự_hoá,1,3,9,13,0
gán,1,1,3,4,0
thách,1,1,5,6,0
nô_dịch_hoá,1,3,9,12,0
tay_nghề,1,2,7,9,0
nghèo_đói,1,2,8,10,0
kỳ_thị,1,2,5,7,0
cô_lập,1,2,5,8,0
áp_bức,1,2,5,8,0
tôi_tớ,1,2,5,8,0
bán_dâm,1,2,6,8,0
di_dân,1,2,5,6,0
dung_thứ,1,2,7,9,0
chà_đạp,1,2,6,8,0
dự_luật,1,2,6,10,0
động_đậy,1,2,7,11,0
guinea_xích_đạo,1,3,13,15,0
dễ_dãi,1,2,5,8,0
nhếch_nhác,1,2,9,12,0
hạ_cấp,1,2,5,8,0
tổng_quát,1,2,8,11,0
nông_thôn_hoá,1,3,11,14,0
ngành_nghề,1,2,9,12,0
tắc_nghẽn,1,2,8,11,0
số_đo,1,2,4,6,0
i,1,1,1,1,0
ii,1,1,2,2,0
iii,1,1,3,3,0
căn_bản,1,2,6,8,0
ngập_lụt,1,2,7,10,0
hướng_tâm,1,2,8,12,0
gốc_rễ,1,2,5,9,0
hoa_kiều,1,2,7,9,0
nan_hoa,1,2,6,6,0
cao_tốc_hoá,1,3,9,12,0
cáng_đáng,1,2,8,10,0
làm_phép,1,2,7,9,0
ghê_gớm,1,2,6,9,0
kinh_tế_thị_trường,1,4,15,21,0
dấu_chấm_hỏi,1,3,10,15,0
xuất_phát_điểm,1,3,12,17,0
rời_rạc,1,2,6,9,0
triệt_tiêu,1,2,9,12,0
hào_hiệp,1,2,7,10,0
ví_von,1,2,5,6,0
thợ_săn,1,2,6,9,0
vượt_rào,1,2,7,11,0
sánh_vai,1,2,7,8,0
gợi_mở,1,2,5,9,0
gỉang,1,1,5,6,0
trói_buộc,1,2,8,11,0
đánh_trống_bỏ_dùi,1,4,14,19,0
kèn,1,1,3,4,0
đầu_voi_đuôi_chuột,1,4,15,20,0
đàu,1,1,3,4,0
lề_lối,1,2,5,9,0
chắt_lọc,1,2,7,10,0
thông_sức,1,2,8,11,0
bó_buộc,1,2,6,9,0
xin-cho,1,1,7,7,0
phật_ý,1,2,5,8,0
đảo_quốc,1,2,7,10,0
thậm,1,1,5,6,0
toà_thượng_thẩm,1,3,13,19,0
lệnh,1,1,5,6,0
đảng_phái,1,2,8,10,0
tự_trị,1,2,5,8,0
lối_thoát,1,2,8,11,0
xói_mòn,1,2,6,8,0
binh_chủng,1,2,9,10,0
đàn_áp,1,2,5,7,0
bề_ngoài,1,2,7,10,0
nhiềm,1,1,5,7,0
hít,1,1,3,4,0
thảm_hại,1,2,7,9,0
tiền_sử,1,2,6,10,0
củathuỵ_sỹ,1,2,9,12,0
chút_đỉnh,1,2,8,10,0
ăn_đứt,1,2,5,8,0
ronaldo,1,1,7,7,0
phân_xử,1,2,6,9,0
địa_chính_trị,1,3,11,14,0
pháp_quyền,1,2,9,12,0
tân_chính_phủ,1,3,11,14,0
hạ_mình,1,2,6,8,0
quỹ_đạo,1,2,6,8,0
tân_cử,1,2,5,8,0
mạnh_mồm,1,2,7,10,0
dàm,1,1,3,4,0
cano,1,1,4,4,0
dả,1,1,2,3,0
bàn_thảo,1,2,7,9,0
vui_lòng,1,2,7,8,0
baohay,1,1,6,6,0
bắp_chân,1,2,7,10,0
rạn,1,1,3,4,0
lập_mưu,1,2,6,9,0
trà_trộn,1,2,7,10,0
rủ_rê,1,2,4,6,0
dạng_thức,1,2,8,11,0
mưu_toan,1,2,7,8,0
thí_mạng,1,2,7,9,0
mật_báo,1,2,6,9,0
quyết_tử,1,2,7,11,0
chính_phạm,1,2,9,11,0
phi_trường,1,2,9,12,0
xe_điện,1,2,6,8,0
al-nusra,1,1,8,8,0
giải_vô_địch_bóng_đá_châu_âu,1,7,22,29,0
tấp_nập,1,2,6,10,0
vnexpress.net,1,1,13,13,0
rốt,1,1,3,5,0
cuôc,1,1,4,5,0
ve,1,1,2,2,0
tuyen,1,1,5,5,0
vleague,1,1,7,7,0
cọ_xát,1,2,5,7,0
vì_cầu,1,2,5,8,0
chứng_chỉ,1,2,8,11,0
xé_rào,1,2,5,7,0
qui_trình,1,2,8,9,0
chào_hàng,1,2,8,10,0
làm_vậy,1,2,6,9,0
biểu_đồ,1,2,6,10,0
chán_ghét,1,2,8,10,0
lưỡng,1,1,5,8,0
ngoặc,1,1,5,7,0
tinh_chỉnh,1,2,9,10,0
hoàng_thổ,1,2,8,11,0
nhiếp_chính,1,2,10,13,0
suy_đoán,1,2,7,8,0
chức_phận,1,2,8,12,0
chức_trách,1,2,9,12,0
đảm_đương,1,2,8,11,0
mặc_nhiên,1,2,8,11,0
hoàng_đế,1,2,7,10,0
bình_phẩm,1,2,8,11,0
nhắn_gửi,1,2,7,11,0
trị_vì,1,2,5,7,0
băng_hà,1,2,6,8,0
tuổi_cao_sức_yếu,1,4,13,19,0
toàn_văn,1,2,7,9,0
tại_vị,1,2,5,7,0
dồi_dào,1,2,6,9,0
fa,1,1,2,2,0
cup,1,1,3,3,0
tột_độ,1,2,5,9,0
dàn_xếp,1,2,6,9,0
bật_tường,1,2,8,13,0
ngoảnh,1,1,6,7,0
vôlê,1,1,4,6,0
cục_diện,1,2,7,10,0
quả_cảm,1,2,6,8,0
đích_thực,1,2,8,11,0
không_chiến,1,2,10,13,0
nao_núng,1,2,7,8,0
nhanh_nhẹn,1,2,9,10,0
càn_lướt,1,2,7,11,0
cầu_may,1,2,6,8,0
phạt_góc,1,2,7,9,0
tôm_hùm,1,2,6,8,0
hàu,1,1,3,4,0
bia_hơi,1,2,6,7,0
hành_tây,1,2,7,9,0
giòn,1,1,4,5,0
bít,1,1,3,4,0
thực_đơn,1,2,7,10,0
susucn,1,1,6,6,0
ngon_miệng,1,2,9,11,0
bánh_mì,1,2,6,8,0
bá_vương,1,2,7,10,0
phập_phù,1,2,7,10,0
hồi_hương,1,2,8,12,0
nước_rút,1,2,7,11,0
bắt_nạt,1,2,6,9,0
lê_thuỵ_hải,1,3,9,12,0
điểm,1,1,5,6,0
bỏ_túi,1,2,5,7,0
độc_chiếm,1,2,8,12,0
giáp_mặt,1,2,7,10,0
bản_hiệu,1,2,7,10,0
địa_danh,1,2,7,8,0
thị_trường_lưu_hành,1,4,16,22,0
luật_định,1,2,8,11,0
nhà_sách,1,2,7,9,0
xuân_quyền_lực,1,3,12,17,0
đình_bản,1,2,7,9,0
xuất_bản_phẩm,1,3,11,16,0
lưu_chiểu,1,2,8,11,0
lifeplaza.wordpress.com,1,1,23,23,0
mến_phục,1,2,7,10,0
quý_trọng,1,2,8,10,0
quần_đùi,1,2,7,10,0
trên_hết,1,2,7,10,0
thâu,1,1,4,5,0
chê_trách,1,2,8,10,0
coi_trọng,1,2,8,9,0
quá_độ,1,2,5,8,0
mua_chuộc,1,2,8,10,0
đút_lót,1,2,6,8,0
thiêu_huỷ,1,2,8,10,0
dứa,1,1,3,5,0
lợp,1,1,3,5,0
nhựa,1,1,5,6,0
hãng,1,1,5,5,0
lịch,1,1,5,5,0
lúc,1,1,4,4,0
phút,1,1,5,5,0
đợi,1,1,4,5,0
tán,1,1,4,4,0
họ,1,1,3,3,0
đổ,1,1,3,4,0
tất,1,1,4,5,0
khách,1,1,6,6,0
quá,1,1,4,4,0
kkhi,1,1,4,4,0
điều_phối_viên,1,3,12,17,0
tây_ninh,1,2,7,8,0
mtv,1,1,3,3,0
húng,1,1,4,5,0
xù,1,1,2,3,0
:_giang_phương,1,3,12,14,0
mía,1,1,4,4,0
tỉ,1,1,3,3,0
hợp_thức_hoá,1,3,10,15,0
tổng_lãnh_sự_quán,1,4,14,20,0
công_hàm,1,2,7,9,0
vỡ_nợ,1,2,4,8,0
hưởng,1,1,6,8,0
trạng,1,1,6,6,0
trung_hạn,1,2,8,9,0
từ_tổ,1,2,4,8,0
lỗ,1,1,3,4,0
pháp,1,1,5,5,0
luật,1,1,5,6,0
tuyến,1,1,6,7,0
cá_bột,1,2,5,8,0
cá_da_trơn,1,3,8,10,0
công_nợ,1,2,6,9,0
phát_đạt,1,2,7,9,0
xuất_ngoại,1,2,9,12,0
chập_chững,1,2,9,13,0
thời_vận,1,2,7,11,0
làm_tới,1,2,6,9,0
phất,1,1,4,6,0
như_diều_gặp_gió,1,4,13,19,0
mét_vuông,1,2,8,10,0
di_lý,1,2,4,5,0
nguyên_do,1,2,8,9,0
cần_thơ,1,2,6,9,0
nhành,1,1,5,6,0
đồng_vốn,1,2,7,11,0
vối,1,1,3,5,0
tứ_quí,1,2,5,8,0
tòng,1,1,4,5,0
xuất-công,1,1,9,12,0
đàm,1,1,3,4,0
sướng,1,1,5,8,0
kha_khá,1,2,6,7,0
your,1,1,4,4,0
new,1,1,3,3,0
lover,1,1,5,5,0
awards,1,1,6,6,0
streaming,1,1,9,9,0
fell,1,1,4,4,0
radio,1,1,5,5,0
audio,1,1,5,5,0
kiềm,1,1,4,6,0
nhất_hạng,1,2,8,11,0
hoàng_tử,1,2,7,10,0
weeknd,1,1,6,6,0
behind,1,1,6,6,0
madness,1,1,7,7,0
chocolate,1,1,9,9,0
phô_mai,1,2,6,7,0
ốm_nghén,1,2,7,10,0
chồng_chưa_cưới,1,3,13,19,0
ghê,1,1,3,4,0
nhân_sâm,1,2,7,9,0
hạt_tiêu,1,2,7,9,0
chiều_chuộng,1,2,11,15,0
thai_nhi,1,2,7,7,0
khoái_cảm,1,2,8,10,0
gơi,1,1,3,4,0
trừ_bỏ,1,2,5,8,0
ngột_ngạt,1,2,8,11,0
lạnh_giá,1,2,7,9,0
bồng_bột,1,2,7,11,0
va_đập,1,2,5,7,0
sống_chết,1,2,8,12,0
lười,1,1,4,7,0
vượt_biên,1,2,8,12,0
gia_tài,1,2,6,7,0
phiên_dịch,1,2,9,11,0
bình_thản,1,2,8,10,0
mong_ước,1,2,7,10,0
đổi_đời,1,2,6,10,0
thương_hại,1,2,9,12,0
trừng_trị,1,2,8,11,0
ảo_tưởng,1,2,7,11,0
lẻn,1,1,3,4,0
rào,1,1,3,4,0
nhuần_nhuyễn,1,2,11,15,0
nhạc_lý,1,2,6,8,0
thực_tài,1,2,7,10,0
from,1,1,4,4,0
sach,1,1,4,4,0
đt,1,1,2,2,0
wales,1,1,5,5,0
con_bài,1,2,6,7,0
hùng_hồn,1,2,7,10,0
chim_đầu_đàn,1,3,10,13,0
lơ_đễnh,1,2,6,9,0
canh_chừng,1,2,9,11,0
chưởng_lý,1,2,8,12,0
cám_ơn,1,2,5,7,0
băng_đảng,1,2,8,10,0
quên_lãng,1,2,8,10,0
chớp_nhoáng,1,2,10,13,0
ngờ_nghệch,1,2,9,13,0
đánh_gục,1,2,7,9,0
quát,1,1,4,5,0
gióng,1,1,5,6,0
hề_hấn,1,2,5,9,0
tay_phải,1,2,7,8,0
đột,1,1,4,5,0
kích,1,1,5,5,0
khoác,1,1,6,6,0
áo,1,1,3,3,0
bối,1,1,4,5,0
rối,1,1,4,5,0
bó,1,1,3,3,0
tìm,1,1,4,4,0
phủ,1,1,4,4,0
nửa,1,1,4,5,0
trọng,1,1,6,6,0
gì,1,1,3,3,0
rõ,1,1,3,3,0
giữ,1,1,4,5,0
nhóm,1,1,5,5,0
kẻ,1,1,3,3,0
bịt,1,1,4,4,0
súng,1,1,5,5,0
chặn,1,1,5,6,0
bạn,1,1,4,4,0
trở,1,1,4,5,0
bữa,1,1,4,5,0
tiệc,1,1,5,6,0
vốn,1,1,4,5,0
ổn,1,1,3,4,0
hoành,1,1,6,6,0
tống,1,1,5,6,0
giao_ban,1,2,7,7,0
tcty_văn_hoá,1,3,10,12,0
chôm,1,1,4,5,0
thới,1,1,4,6,0
mất_trộm,1,2,7,11,0
rồ,1,1,2,4,0
hoàn_hồn,1,2,7,10,0
truy_hô,1,2,6,7,0
đánh_rơi,1,2,7,9,0
cực_kì,1,2,5,8,0
thuế_má,1,2,6,9,0
chữ_kí,1,2,5,8,0
bút_sa_gà_chết,1,4,11,15,0
tron,1,1,4,4,0
thue,1,1,4,4,0
hau,1,1,3,3,0
cảnh_tỉnh,1,2,8,10,0
điều_trần,1,2,8,12,0
thiên_đường,1,2,10,14,0
sai_trái,1,2,7,8,0
miễn_tố,1,2,6,10,0
sửa_sai,1,2,6,8,0
hành_tung,1,2,8,9,0
hybdrid,1,1,7,7,0
hiệu_năng,1,2,8,11,0
plug-in,1,1,7,7,0
đa_dụng,1,2,6,7,0
sedan,1,1,5,5,0
chiến_tích,1,2,9,12,0
khong,1,1,5,5,0
xuat,1,1,4,4,0
bầu_chủ_tịch,1,3,10,14,0
n-ana,1,1,5,5,0
kiêm_nhiệm,1,2,9,12,0
chứcđại,1,1,7,10,0
trường_vốn,1,2,9,14,0
nhà_kinh_doanh,1,3,12,13,0
tranh_tụng,1,2,9,10,0
vô_tội_vạ,1,3,7,11,0
tốc_độ_hoá,1,3,8,13,0
–kiến,1,1,5,7,0
phòng_ban,1,2,8,9,0
lảm_nhảm,1,2,7,9,0
kéo_lại,1,2,6,8,0
cấp_báo,1,2,6,9,0
hậm_hực,1,2,6,10,0
ngáo,1,1,5,5,0
đá,1,1,3,3,0
đòi,1,1,4,4,0
dùng,1,1,5,5,0
tải,1,1,4,4,0
vé,1,1,3,3,0
vàvũ,1,1,4,6,0
vợt,1,1,4,5,0
bảng,1,1,5,5,0
xếp,1,1,4,5,0
hạng,1,1,5,5,0
võ_sỹ,1,2,4,6,0
cứng_cáp,1,2,7,10,0
mộng_du,1,2,6,8,0
thiệt_thòi,1,2,9,12,0
thể_dục_dụng_cụ,1,4,12,17,0
nhọc_nhằn,1,2,8,11,0
lực_sĩ,1,2,5,8,0
"sea_,",1,2,4,4,0
nữ_hoàng,1,2,7,10,0
thứ_bậc,1,2,6,10,0
thứ_tự,1,2,5,9,0
hội_hè,1,2,5,8,0
hội_trường,1,2,9,14,0
xanh-sạch-đẹp,1,1,13,15,0
nam_sơn,1,2,6,7,0
búc,1,1,3,4,0
xúc,1,1,3,4,0
côn_trùng,1,2,8,10,0
muỗi,1,1,4,6,0
truyền_nhiễm,1,2,11,15,0
nạo_vét,1,2,6,8,0
lầy_lội,1,2,6,10,0
chung_quanh,1,2,10,10,0
thoai,1,1,5,5,0
rac,1,1,3,3,0
son,1,1,3,3,0
khất,1,1,4,6,0
học-công,1,1,8,10,0
đấu_võ,1,2,5,8,0
tài_ba,1,2,5,6,0
đại_tài,1,2,6,8,0
đấu_khẩu,1,2,7,11,0
thù_hận,1,2,6,9,0
mộ_điệu,1,2,6,10,0
nảy_lửa,1,2,6,9,0
xoá_nhoà,1,2,7,9,0
từ_tốn,1,2,5,9,0
hậu_phương,1,2,9,13,0
m.u,1,1,3,3,0
thân_chinh,1,2,9,10,0
vi_hành,1,2,6,7,0
tái_hợp,1,2,6,9,0
bộ_sậu,1,2,5,9,0
bự,1,1,2,4,0
thiện_cảm,1,2,8,11,0
buốn,1,1,4,6,0
choi,1,1,4,4,0
nua,1,1,3,3,0
quẩn_quanh,1,2,9,11,0
thuở,1,1,4,6,0
cao_vút,1,2,6,7,0
trong_trẻo,1,2,9,10,0
ngọt_lịm,1,2,7,9,0
hoà_mình,1,2,7,9,0
ngân_nga,1,2,7,8,0
say_sưa,1,2,6,7,0
thi_ca,1,2,5,5,0
thướt_tha,1,2,8,11,0
duyên_dáng_hoá,1,3,12,15,0
nho_nhỏ,1,2,6,7,0
tài_hoa,1,2,6,7,0
giai_nhân,1,2,8,9,0
tình_ca,1,2,6,7,0
bất_hủ,1,2,5,8,0
lơi,1,1,3,4,0
xíu,1,1,3,4,0
cất_tiếng,1,2,8,12,0
"nguyễn_,",1,2,7,9,0
trắng_tinh,1,2,9,11,0
khôi,1,1,4,5,0
ngẩn,1,1,4,6,0
ngơ.giám,1,1,8,10,0
trữ_tình,1,2,7,10,0
quyết_đấu,1,2,8,12,0
bất_phân_thắng_bại,1,4,15,21,0
hoá_giải,1,2,7,9,0
dồn_ép,1,2,5,8,0
e_dè,1,2,3,4,0
lê_quang,1,2,7,8,0
liêm,1,1,4,5,0
giữa_chừng,1,2,9,13,0
hụt_hẫng,1,2,7,10,0
rut,1,1,3,3,0
lui,1,1,3,3,0
dang_dở,1,2,6,8,0
quái_ác,1,2,6,8,0
kiên_cường,1,2,9,13,0
kinh_điển,1,2,8,10,0
gây_tê,1,2,5,7,0
dấu_chấm,1,2,7,11,0
hệ_luỵ,1,2,5,8,0
chủ_chứa,1,2,7,10,0
luât,1,1,4,5,0
dụ_dỗ,1,2,4,7,0
không_tặc,1,2,8,11,0
ghi_chú,1,2,6,7,0
​​nhĩ,1,1,5,6,0
bom_mìn,1,2,6,7,0
thổ_nhĩ_kỳ,1,3,8,12,0
turkish,1,1,7,7,0
nnh,1,1,3,3,0
thon,1,1,4,4,0
phân_xưởng,1,2,9,13,0
nhôm,1,1,4,5,0
mộng_mơ,1,2,6,9,0
cổ_kính,1,2,6,9,0
đắm_chìm,1,2,7,10,0
ủng,1,1,3,4,0
tốp_ca,1,2,5,7,0
bài_trí,1,2,6,8,0
bản_nhạc,1,2,7,9,0
đồng_ca,1,2,6,8,0
nôi,1,1,3,4,0
thưởng_lãm,1,2,9,13,0
hợp_xướng,1,2,8,13,0
quý_vị,1,2,5,7,0
đặc_mệnh,1,2,7,11,0
toàn_quyền,1,2,9,12,0
gây_mê,1,2,5,7,0
hào_bao,1,2,6,7,0
chộp,1,1,4,6,0
cân_treo,1,2,7,8,0
lầy,1,1,3,5,0
linh_trưởng,1,2,10,13,0
nhiện,1,1,5,7,0
chảy_máu,1,2,7,9,0
tính_sổ,1,2,6,9,0
lời_qua_tiếng_lại,1,4,14,19,0
ấm_ức,1,2,4,8,0
kí_quỹ,1,2,5,7,0
cuc,1,1,3,3,0
gian_hàng,1,2,8,9,0
cty,1,1,3,3,0
biến_tướng,1,2,9,14,0
tiến_thân,1,2,8,11,0
chín_muồi,1,2,8,11,0
khách_khứa,1,2,9,12,0
nề_nếp,1,2,5,9,0
xứng_đôi,1,2,7,10,0
bằng_lòng,1,2,8,11,0
soiree,1,1,6,6,0
trang_trí,1,2,8,9,0
tone,1,1,4,4,0
đón_chào,1,2,7,9,0
cướp_bóc,1,2,7,11,0
tụ_hội,1,2,5,8,0
euros,1,1,5,5,0
​​có,1,1,4,5,0
sấm_sét,1,2,6,9,0
evn,1,1,3,3,0
gián_đoạn,1,2,8,10,0
tréo_ngoe,1,2,8,9,0
kẽ,1,1,2,3,0
sự_vụ,1,2,4,7,0
chồng_chéo,1,2,9,12,0
quyền_thế,1,2,8,12,0
phiền_toái,1,2,9,12,0
trưng,1,1,5,6,0
nói_suông,1,2,8,10,0
mờ_ám,1,2,4,7,0
lơ,1,1,2,3,0
vào_tròng,1,2,8,10,0
con_nợ,1,2,5,7,0
sốt_sắng,1,2,7,11,0
khách_hàng_đào_việt_cường,1,5,21,29,0
dè_bỉu,1,2,5,7,0
biến_chuyển,1,2,10,14,0
bóc_mẽ,1,2,5,7,0
ngòi,1,1,4,5,0
đại_hội_đảng_lần,1,4,13,19,0
tháng_một,1,2,8,11,0
giải_trừ_quân_bị,1,4,13,18,0
sáng,1,1,5,5,0
khục,1,1,4,5,0
ngậm_ngùi,1,2,8,11,0
vui_nhộn,1,2,7,9,0
sâu_lắng,1,2,7,10,0
em_út,1,2,4,5,0
nhảy_múa,1,2,7,9,0
phiêu,1,1,5,6,0
xót,1,1,3,4,0
ẩn_giấu,1,2,6,10,0
cam_go,1,2,5,5,0
nạng,1,1,4,5,0
nhún,1,1,4,5,0
nghỉ_phép,1,2,8,10,0
diều,1,1,4,6,0
phô,1,1,3,4,0
trống_cơm,1,2,8,11,0
dân_ca,1,2,5,6,0
trổ_tài,1,2,6,9,0
yanbi,1,1,5,5,0
mashup,1,1,6,6,0
kì_vọng,1,2,6,8,0
khán_phòng,1,2,9,11,0
cover,1,1,5,5,0
bản_gốc,1,2,6,9,0
điệp_khúc,1,2,8,11,0
lên_giọng,1,2,8,10,0
pháo_sáng,1,2,8,10,0
đồ_vật,1,2,5,9,0
biểu_ngữ,1,2,7,11,0
bóng_đá_châu_âu_uefa,1,5,16,20,0
thù_hằn,1,2,6,9,0
làm_ngơ,1,2,6,8,0
sôi_máu,1,2,6,8,0
rác_rưởi,1,2,7,11,0
europa,1,1,6,6,0
league,1,1,6,6,0
ông_giang,1,2,8,9,0
cớ,1,1,2,4,0
văn_thư,1,2,6,8,0
đồ_hộp,1,2,5,9,0
khốn_đốn,1,2,7,11,0
vietfoods,1,1,9,9,0
chua_chát,1,2,8,9,0
hotdog,1,1,6,6,0
rán,1,1,3,4,0
phân_bua,1,2,7,8,0
dây_dưa,1,2,6,8,0
trao_trả,1,2,7,8,0
rốt_ráo,1,2,6,9,0
đóng_hộp,1,2,7,10,0
phô-mai.,1,1,8,9,0
giả_sử,1,2,5,8,0
cớ_sao,1,2,5,7,0
dân_làng,1,2,7,9,0
ởà,1,1,2,5,0
ấn_độ,1,2,4,8,0
narendra,1,1,8,8,0
modi,1,1,4,4,0
nghẽn,1,1,5,6,0
độc_đạo,1,2,6,9,0
cất-hạ,1,1,6,9,0
mở,1,1,3,4,0
vết_xe_đổ,1,3,7,11,0
tống,1,1,4,6,0
đương_thời,1,2,9,13,0
"hoàng_nguyễn_,",1,3,12,15,0
link,1,1,4,4,0
dẫn_chương_trình,1,3,14,19,0
thô_thiển,1,2,8,11,0
parody,1,1,6,6,0
thanh_lịch,1,2,9,10,0
gu,1,1,2,2,0
tiểu_thư,1,2,7,10,0
đài_các,1,2,6,8,0
mix,1,1,3,3,0
cầu_kỳ,1,2,5,8,0
bánh_bèo,1,2,7,9,0
nhã_nhặn,1,2,7,10,0
hờ_hững,1,2,6,10,0
mảnh_dẻ,1,2,6,8,0
xương_quai_xanh,1,3,13,15,0
e_ấp,1,2,3,5,0
đầm_phá,1,2,6,9,0
áo_tứ_thân,1,3,8,12,0
hoá_thân,1,2,7,9,0
thiên_nga,1,2,8,9,0
huyễn_hoặc,1,2,9,13,0
forever,1,1,7,7,0
young,1,1,5,5,0
cô_đồng,1,2,6,9,0
khán,1,1,4,5,0
tuoi,1,1,4,4,0
xuan,1,1,4,4,0
kang,1,1,4,4,0
tae,1,1,3,3,0
oh,1,1,2,2,0
phuong,1,1,6,6,0
dở_dang,1,2,6,8,0
diến,1,1,4,6,0
biễn,1,1,4,6,0
tay_ba,1,2,5,5,0
quân_cảng,1,2,8,10,0
siêu_hạng,1,2,8,10,0
quân_sự_hoá,1,3,9,13,0
đơn_thuần,1,2,8,11,0
diễn_đạt,1,2,7,10,0
mỹ_nhân,1,2,6,8,0
khán,1,1,5,5,0
táo,1,1,4,4,0
ảnh,1,1,4,4,0
trần,1,1,5,6,0
trụi,1,1,5,5,0
phòng,1,1,6,6,0
chút,1,1,5,5,0
thừa,1,1,5,6,0
khí,1,1,4,4,0
cởi,1,1,4,5,0
nói,1,1,4,4,0
rồi,1,1,4,5,0
đổi,1,1,4,5,0
nghĩ,1,1,5,5,0
sẵn,1,1,4,5,0
truyện,1,1,7,8,0
nó,1,1,3,3,0
khắc,1,1,5,6,0
họa,1,1,4,4,0
sắc,1,1,4,5,0
đống,1,1,5,6,0
cuộc,1,1,5,6,0
phỏng,1,1,6,6,0
thổ,1,1,4,5,0
lộ,1,1,3,4,0
rằng,1,1,5,6,0
diễn,1,1,5,6,0
đầy,1,1,4,5,0
tv,1,1,2,2,0
cưỡng,1,1,5,8,0
đơn_cử,1,2,5,8,0
hiên_ngang,1,2,9,10,0
nữ_thần,1,2,6,10,0
thần_phục,1,2,8,11,0
nhấm_nháp,1,2,8,11,0
dũng_khí,1,2,7,9,0
tiêt,1,1,4,5,0
emilia,1,1,6,6,0
clarke,1,1,6,6,0
da_thịt,1,2,6,7,0
tuyệt_chiêu,1,2,10,13,0
vodka,1,1,5,5,0
ảo,1,1,2,3,0
đóng_khung,1,2,9,10,0
nuối_tiếc,1,2,8,12,0
quê_mùa,1,2,6,8,0
m/s,1,1,3,3,0
au-man-anh,1,1,10,10,0
phô_bày,1,2,6,8,0
