Word,Frequency,Number of Syllables,Number of Characters,Number of Syllables and Diacritics,Complex
năng,58,1,4,5,0
tổ_hợp,58,2,5,9,0
thống_kê,58,2,7,10,0
biểu_diễn,58,2,8,12,0
thời_tiết,58,2,8,12,0
tín_hiệu,58,2,7,10,0
công_dân,58,2,7,9,0
cộng,58,1,4,6,0
trung_ương,58,2,9,11,0
thuận_lợi,59,2,8,12,0
cong,59,1,4,4,0
khán_giả,59,2,7,9,0
xoá,59,1,3,4,0
phiên,60,1,5,6,0
gia_tăng,60,2,7,8,0
cạnh_tranh,60,2,9,10,0
đợt,60,1,3,5,0
ha,60,1,2,2,0
vừa_qua,60,2,6,8,0
báo_cáo,60,2,6,8,0
tấn,60,1,3,5,0
danh_sách,60,2,8,9,0
khí,60,1,3,4,0
quận,60,1,4,6,0
lệch,61,1,4,6,0
tạ,61,1,2,3,0
dũng,61,1,4,5,0
liên_tiếp,61,2,8,11,0
lợi_dụng,61,2,7,10,0
diệt,61,1,4,6,0
thước,62,1,5,8,0
khoan,62,1,5,5,0
bom,62,1,3,3,0
cải_cách,63,2,7,9,0
thúc,63,1,4,5,0
chuyên_nghiệp,63,2,12,15,0
kế_hoạch,63,2,7,10,0
rác,63,1,3,4,0
bệnh_viện,64,2,8,12,0
nghiêm_trọng,64,2,11,13,0
tế,64,1,2,4,0
liều,64,1,4,6,0
bày_tỏ,64,2,5,7,0
điển,64,1,4,6,0
tán,64,1,3,4,0
cải,64,1,3,4,0
hành_lang,64,2,8,9,0
tai_nạn,64,2,6,7,0
dụng,64,1,4,5,0
cực_kỳ,65,2,5,8,0
kiểm_tra,65,2,7,9,0
đô,65,1,2,3,0
lầu,65,1,3,5,0
thảo,65,1,4,5,0
chớp,65,1,4,6,0
lân,65,1,3,4,0
phát_sinh,65,2,8,9,0
phát_hành,65,2,8,10,0
hưng,65,1,4,5,0
nông_nghiệp,66,2,10,13,0
tham_dự,66,2,6,8,0
chai,66,1,4,4,0
sở_hữu,66,2,5,9,0
khanh,66,1,5,5,0
tương_đương,66,2,10,14,0
củng_cố,66,2,6,9,0
trúc,66,1,4,5,0
sửa,67,1,3,5,0
cố_định,67,2,6,9,0
tự_tin,67,2,5,7,0
co,67,1,2,2,0
hy_sinh,67,2,6,6,0
địa_điểm,67,2,7,10,0
phú,67,1,3,4,0
biện_pháp,67,2,8,11,0
thiết,68,1,5,7,0
chủ_tịch,68,2,7,9,0
tham,68,1,4,4,0
hỗ_trợ,68,2,5,9,0
hoạ,68,1,3,4,0
phúc,68,1,4,5,0
thẩm_quyền,68,2,9,13,0
tài_sản,68,2,6,8,0
đòn,69,1,3,4,0
hội_nghị,69,2,7,10,0
dung,69,1,4,4,0
chu,69,1,3,3,0
tăng_cường,69,2,9,13,0
hoàn,69,1,4,5,0
xuất,69,1,4,6,0
giáo_viên,69,2,8,10,0
tấn_công,69,2,7,10,0
lượng,70,1,5,8,0
cận,70,1,3,5,0
đạn,70,1,3,4,0
móc,70,1,3,4,0
người_thân,70,2,9,13,0
chuyển_động,70,2,10,14,0
tương,70,1,5,7,0
ván,70,1,3,4,0
ngõ,71,1,3,4,0
sơn,71,1,3,4,0
ngô,71,1,3,4,0
quấn,71,1,4,6,0
nấm,71,1,3,5,0
lê,71,1,2,3,0
con_cháu,72,2,7,8,0
khoác,72,1,5,6,0
dốc,72,1,3,5,0
hở,72,1,2,4,0
giam,72,1,4,4,0
cơ_cấu,72,2,5,8,0
nha,72,1,3,3,0
kích_thích,72,2,9,11,0
phẩm,73,1,4,6,0
áp_lực,73,2,5,8,0
quái,73,1,4,5,0
pha,73,1,3,3,0
tuổi_trẻ,73,2,7,10,0
đe_doạ,73,2,5,6,0
tiềm_năng,73,2,8,11,0
góp,74,1,3,4,0
đích,74,1,4,5,0
dán,74,1,3,4,0
đồng_bào,74,2,7,10,0
thời_sự,74,2,6,10,0
lứa,74,1,3,5,0
cua,74,1,3,3,0
mộc,74,1,3,5,0
đan,74,1,3,3,0
nhĩ,74,1,3,4,0
tiến_sĩ,75,2,6,9,0
gõ,75,1,2,3,0
khâu,75,1,4,5,0
cán_bộ,75,2,5,8,0
sứ,75,1,2,4,0
chuyên_gia,75,2,9,10,0
điều_khiển,75,2,9,13,0
xuất_sắc,75,2,7,11,0
quyết_liệt,76,2,9,13,0
đình,76,1,4,5,0
vân,76,1,3,4,0
lầm,76,1,3,5,0
ra_mắt,76,2,5,7,0
tủ,76,1,2,3,0
tối_đa,76,2,5,7,0
nhánh,76,1,5,6,0
phạt,76,1,4,5,0
ước_mơ,76,2,5,9,0
thượng,76,1,6,9,0
kích,77,1,4,5,0
những_ai,77,2,7,9,0
cà_phê,77,2,5,7,0
gối,77,1,3,5,0
hoang,77,1,5,5,0
theo_dõi,77,2,7,8,0
lật,77,1,3,5,0
trọn,77,1,4,5,0
nhạt,78,1,4,5,0
thôn,78,1,4,5,0
gạch,78,1,4,5,0
biên,79,1,4,5,0
kêu_gọi,79,2,6,8,0
cử,79,1,2,4,0
luồng,79,1,5,7,0
nhựa,79,1,4,6,0
toán,79,1,4,5,0
công_nghiệp,80,2,10,13,0
tím,80,1,3,4,0
chức,80,1,4,6,0
ướt,80,1,3,6,0
phiên_bản,80,2,8,10,0
lương,81,1,5,7,0
gọn,81,1,3,4,0
thoải_mái,81,2,8,10,0
hậu_quả,81,2,6,9,0
tiêu,81,1,4,5,0
chiến,81,1,5,7,0
tràn,81,1,4,5,0
công_nhân,81,2,8,10,0
hiếu,81,1,4,6,0
sàn,81,1,3,4,0
ly,82,1,2,2,0
bắt_buộc,82,2,7,11,0
quần,82,1,4,6,0
mật,82,1,3,5,0
ủng_hộ,83,2,5,8,0
người_lớn,83,2,8,13,0
buôn,83,1,4,5,0
dự_báo,83,2,5,8,0
hỏng,83,1,4,5,0
tiêu_cực,83,2,7,10,0
công_thức,83,2,8,11,0
bị_thương,83,2,8,11,0
chất_lượng,83,2,9,14,0
trương,84,1,6,8,0
muối,84,1,4,6,0
rẽ,84,1,2,3,0
thích_hợp,84,2,8,11,0
vận_hành,84,2,7,10,0
tâm_sự,84,2,5,8,0
gia,84,1,3,3,0
lang,84,1,4,4,0
kiểm_soát,84,2,8,11,0
họp,84,1,3,4,0
tuyên_truyền,84,2,11,14,0
phải_biết,84,2,8,11,0
lực,84,1,3,5,0
tiêu_chuẩn,84,2,9,12,0
đảm_bảo,85,2,6,8,0
bằng_chứng,85,2,9,13,0
đĩa,85,1,3,4,0
bề_mặt,85,2,5,9,0
hẹp,85,1,3,4,0
công_nhận,85,2,8,11,0
kịch_bản,85,2,7,9,0
thảo_luận,85,2,8,11,0
hạng,85,1,4,5,0
chuyên_ngành,85,2,11,13,0
công_khai,85,2,8,9,0
ven,86,1,3,3,0
nghề_nghiệp,86,2,10,14,0
giải_trí,86,2,7,9,0
mốc,86,1,3,5,0
tiêu_dùng,86,2,8,10,0
tháp,86,1,4,5,0
chụp,86,1,4,5,0
thuê,86,1,4,5,0
lái,86,1,3,4,0
xử,87,1,2,4,0
vũ_khí,87,2,5,7,0
dương,87,1,5,7,0
con_cái,87,2,6,7,0
quân_đội,87,2,7,10,0
cân_bằng,88,2,7,10,0
quản,88,1,4,5,0
suy,88,1,3,3,0
dở,88,1,2,4,0
ống,88,1,3,5,0
đầm,88,1,3,5,0
cấu_tạo,88,2,6,9,0
khai,88,1,4,4,0
tin_tưởng,89,2,8,11,0
sở,89,1,2,4,0
dồn,89,1,3,5,0
bể,89,1,2,4,0
căng_thẳng,89,2,9,12,0
tô,89,1,2,3,0
run,89,1,3,3,0
châu,89,1,4,5,0
kiện,90,1,4,6,0
cuộn,90,1,4,6,0
tơ,90,1,2,3,0
cốt,91,1,3,5,0
nhà_trường,91,2,9,13,0
tục,91,1,3,4,0
tổ_quốc,91,2,6,10,0
đương,91,1,5,7,0
dòng_chảy,91,2,8,10,0
lò,91,1,2,3,0
hà,91,1,2,3,0
móng,92,1,4,5,0
đua,92,1,3,3,0
lâm,92,1,3,4,0
tia,92,1,3,3,0
bận,92,1,3,5,0
lai,92,1,3,3,0
phục,92,1,4,5,0
chúc,93,1,4,5,0
mỏ,93,1,2,3,0
song_song,93,2,8,8,0
bọc,93,1,3,4,0
biên_giới,93,2,8,11,0
tháo,93,1,4,5,0
đấu,93,1,3,5,0
ngó,94,1,3,4,0
tứ,94,1,2,4,0
chính_quyền,94,2,10,13,0
ghi_nhận,94,2,7,9,0
ứng,94,1,3,5,0
diễn_biến,94,2,8,12,0
hài_lòng,94,2,7,9,0
phượng,94,1,6,9,0
trẻ_em,94,2,5,6,0
hư,95,1,2,3,0
gật,95,1,3,5,0
tiện,95,1,4,6,0
đồi,95,1,3,5,0
diện,95,1,4,6,0
di_chuyển,95,2,8,10,0
kỷ_niệm,95,2,6,9,0
thay_vì,96,2,6,7,0
yên_tâm,96,2,6,8,0
có_điều,96,2,6,9,0
béo,96,1,3,4,0
mê,96,1,2,3,0
mục,96,1,3,4,0
trại,96,1,4,5,0
lục,97,1,3,4,0
trách,97,1,5,6,0
nạn_nhân,97,2,7,9,0
hội_thảo,97,2,7,10,0
chinh_phục,97,2,9,10,0
cơ_quan,97,2,6,7,0
âu,97,1,2,3,0
chính_thức,98,2,9,12,0
chặng,98,1,5,7,0
đơn,98,1,3,4,0
sức_khoẻ,98,2,7,10,0
đào_tạo,98,2,6,8,0
trượt,98,1,5,8,0
múa,98,1,3,4,0
di,99,1,2,2,0
hữu,99,1,3,5,0
bảng,99,1,4,5,0
lỗ,99,1,2,4,0
dính,99,1,4,5,0
gan,99,1,3,3,0
bão,99,1,3,4,0
đồng_chí,100,2,7,10,0
thông_báo,100,2,8,10,0
sổ,100,1,2,4,0
đinh,100,1,4,4,0
hoà_bình,100,2,7,9,0
bổ,100,1,2,4,0
tuyến,100,1,5,7,0
thành_lập,100,2,8,11,0
vách,100,1,4,5,0
phạm,101,1,4,5,0
đồng_tiền,101,2,8,12,0
ký,101,1,2,3,0
tất,101,1,3,5,0
trình,102,1,5,6,0
tình_dục,102,2,7,9,0
kèm,102,1,3,4,0
giật,102,1,4,6,0
căng,102,1,4,5,0
trúng,102,1,5,6,0
vận,102,1,3,5,0
hố,103,1,2,4,0
mục_tiêu,103,2,7,9,0
lặng,103,1,4,6,0
lâu_dài,103,2,6,8,0
phóng_sự,104,2,7,10,0
lưới,104,1,4,7,0
nổ,104,1,2,4,0
gãy,105,1,3,4,0
tác_dụng,105,2,7,9,0
khe,105,1,3,3,0
ít_nhất,105,2,6,9,0
trọng,105,1,5,6,0
nén,106,1,3,4,0
đạp,106,1,3,4,0
ngoan,106,1,5,5,0
tự_hào,106,2,5,8,0
đồn,106,1,3,5,0
đối_mặt,106,2,6,10,0
thừa,106,1,4,6,0
đề_nghị,106,2,6,9,0
duy,106,1,3,3,0
đột_ngột,106,2,7,11,0
di_sản,107,2,5,6,0
nặng_nề,107,2,6,10,0
cãi,107,1,3,4,0
đáng_kể,107,2,6,9,0
thuỷ,107,1,4,5,0
ngầm,107,1,4,6,0
bột,107,1,3,5,0
rửa,108,1,3,5,0
tin_cậy,108,2,6,8,0
vững,108,1,4,6,0
tù,108,1,2,3,0
lợi,108,1,3,5,0
thấm,108,1,4,6,0
điều_chỉnh,108,2,9,12,0
chuyên,109,1,6,7,0
đắp,109,1,3,5,0
xô,109,1,2,3,0
hầm,109,1,3,5,0
tam,109,1,3,3,0
nối,110,1,3,5,0
đặc_tính,110,2,7,10,0
chính_sách,111,2,9,11,0
hoạ_sĩ,111,2,5,7,0
công_tác,111,2,7,9,0
sơ_đồ,111,2,4,7,0
im,111,1,2,2,0
cơ_thể,111,2,5,8,0
lãnh_đạo,111,2,7,9,0
chiến_sĩ,111,2,7,10,0
lưu,111,1,3,4,0
trục,111,1,4,5,0
nghiêm_túc,112,2,9,11,0
thang,112,1,5,5,0
chương_trình,112,2,11,14,0
trò_chuyện,112,2,9,12,0
vũ,112,1,2,3,0
mệt_mỏi,113,2,6,9,0
thành_viên,113,2,9,11,0
đếm,113,1,3,5,0
nhà_cửa,113,2,6,9,0
hoài,113,1,4,5,0
chân_dung,113,2,8,9,0
tiểu,113,1,4,6,0
long,114,1,4,4,0
giảm,114,1,4,5,0
nghiệm,114,1,6,8,0
đứt,114,1,3,5,0
giải_thưởng,114,2,10,14,0
chứng,114,1,5,7,0
hàng_đầu,114,2,7,10,0
sữa,114,1,3,5,0
dãy,114,1,3,4,0
lợi_ích,115,2,6,9,0
hoàn_thiện,115,2,9,12,0
lắc_đầu,115,2,6,10,0
lệ,115,1,2,4,0
giảng_dạy,115,2,8,10,0
kỹ,115,1,2,3,0
vạn,115,1,3,4,0
mộ,115,1,2,4,0
đi_lại,116,2,5,6,0
nhầm,116,1,4,6,0
cứng,116,1,4,6,0
đùa,117,1,3,4,0
chiến_lược,117,2,9,14,0
chia_tay,117,2,7,7,0
chậm,117,1,4,6,0
lùi,117,1,3,4,0
giải_mã,117,2,6,8,0
nương,117,1,5,7,0
phát_huy,118,2,7,8,0
cánh_tay,118,2,7,8,0
án,119,1,2,3,0
dữ,119,1,2,4,0
nhịp,119,1,4,5,0
ghé,119,1,3,4,0
cốc,119,1,3,5,0
hạt_nhân,119,2,7,9,0
đội_ngũ,119,2,6,9,0
điện_thoại,120,2,9,12,0
mát,120,1,3,4,0
cục,120,1,3,4,0
làm_ăn,120,2,5,7,0
khắc_phục,120,2,8,11,0
trà,120,1,3,4,0
cấm,120,1,3,5,0
bác_sĩ,120,2,5,7,0
đăng,120,1,4,5,0
duyên,121,1,5,6,0
hoàn_thành,121,2,9,11,0
tàn,121,1,3,4,0
địch,121,1,4,5,0
xây,121,1,3,4,0
may_mắn,121,2,6,8,0
dầu,121,1,3,5,0
chăng,121,1,5,6,0
bà_con,121,2,5,6,0
biểu,121,1,4,6,0
xã,121,1,2,3,0
vọng,122,1,4,5,0
xứng_đáng,122,2,8,11,0
thoáng,122,1,6,7,0
khói,122,1,4,5,0
hiếm,122,1,4,6,0
nghiêng,122,1,7,8,0
chuẩn,122,1,5,7,0
vết,122,1,3,5,0
thu_hút,122,2,6,7,0
ẩn,123,1,2,4,0
đồng_hồ,123,2,6,10,0
xóm,123,1,3,4,0
cú,123,1,2,3,0
nợ,123,1,2,4,0
mổ,123,1,2,4,0
ân,123,1,2,3,0
thiết_lập,123,2,8,12,0
làn,123,1,3,4,0
nạn,124,1,3,4,0
ghép,124,1,4,5,0
mảng,124,1,4,5,0
địa_phương,124,2,9,12,0
tiết,125,1,4,6,0
dệt,125,1,3,5,0
lực_lượng,125,2,8,13,0
triều,126,1,5,7,0
kim,126,1,3,3,0
nộp,126,1,3,5,0
kết_nối,127,2,6,10,0
hiền,127,1,4,6,0
chán,127,1,4,5,0
hẹn,127,1,3,4,0
chìm,127,1,4,5,0
việc_làm,127,2,7,10,0
ruột,127,1,4,6,0
bề,127,1,2,4,0
đối,127,1,3,5,0
kế,127,1,2,4,0
tái,127,1,3,4,0
duy_trì,128,2,6,7,0
mong_muốn,128,2,8,10,0
vạch,128,1,4,5,0
lần_lượt,128,2,7,12,0
trình_độ,129,2,7,10,0
yếu,129,1,3,5,0
lấp,129,1,3,5,0
hiệu,129,1,4,6,0
chủ_động,129,2,7,10,0
chén,129,1,4,5,0
chứng_tỏ,130,2,7,10,0
chuyển_đổi,130,2,9,13,0
ảnh,130,1,3,4,0
sai_lầm,130,2,6,8,0
tông,130,1,4,5,0
vi,130,1,2,2,0
nhà_khoa_học,131,3,10,12,0
rau,131,1,3,3,0
đột_nhiên,131,2,8,11,0
động_vật,131,2,7,11,0
cuộc_chiến,131,2,9,13,0
thùng,132,1,5,6,0
khoá,132,1,4,5,0
dì,132,1,2,3,0
điện,132,1,4,6,0
gấp,132,1,3,5,0
hộ,132,1,2,4,0
buông,132,1,5,6,0
màn,132,1,3,4,0
ổn_định,132,2,6,9,0
cỗ,132,1,2,4,0
khuya,132,1,5,5,0
hươu,132,1,4,6,0
ngăn,133,1,4,5,0
phán,133,1,4,5,0
hoàng,133,1,5,6,0
phản_đối,133,2,7,10,0
sắp_xếp,133,2,6,10,0
nguy_hiểm,133,2,8,10,0
áp_dụng,134,2,6,8,0
ý_định,134,2,5,7,0
chia_sẻ,134,2,6,7,0
tuy_vậy,134,2,6,8,0
mắc,135,1,3,5,0
đà,135,1,2,3,0
lan,135,1,3,3,0
chém,136,1,4,5,0
thị_trường,136,2,9,13,0
bầu,136,1,3,5,0
tạm,136,1,3,4,0
vất_vả,137,2,5,8,0
khuyên,137,1,6,7,0
cảm,137,1,3,4,0
lành,137,1,4,5,0
gương_mặt,137,2,8,12,0
tương_ứng,137,2,8,12,0
gác,137,1,3,4,0
tên_tuổi,137,2,7,10,0
sẵn_sàng,137,2,7,10,0
bất,138,1,3,5,0
khối,138,1,4,6,0
bớt,138,1,3,5,0
thưởng,138,1,6,9,0
thất_bại,138,2,7,10,0
trao_đổi,138,2,7,9,0
khơi,138,1,4,5,0
ứng_dụng,139,2,7,10,0
bốc,139,1,3,5,0
kiến_thức,139,2,8,12,0
luật,139,1,4,6,0
tuỳ,139,1,3,4,0
quy_định,139,2,7,8,0
ăn_uống,139,2,6,9,0
cắm,140,1,3,5,0
mờ,140,1,2,4,0
ngày_mai,140,2,7,8,0
triệu,140,1,5,7,0
hưởng,140,1,5,8,0
trạng,140,1,5,6,0
tinh,140,1,4,4,0
hôm_qua,140,2,6,7,0
căn_cứ,141,2,5,8,0
khuất,141,1,5,7,0
chiến_thắng,141,2,10,14,0
trừ,141,1,3,5,0
tiến_bộ,142,2,6,10,0
tốt_đẹp,142,2,6,9,0
ghế,142,1,3,5,0
chị_em,142,2,5,6,0
dứt,142,1,3,5,0
bất_kỳ,142,2,5,8,0
lặng_lẽ,143,2,6,9,0
sương,143,1,5,7,0
tình_hình,143,2,8,10,0
dọn,143,1,3,4,0
tảng,143,1,4,5,0
liên_kết,143,2,7,10,0
hằng,143,1,4,6,0
trưởng,144,1,6,9,0
hy_vọng,144,2,6,7,0
học_tập,144,2,6,9,0
dày,145,1,3,4,0
dân_chủ,145,2,6,8,0
toàn_cầu,145,2,7,10,0
tiệc,145,1,4,6,0
súng,145,1,4,5,0
ngữ,145,1,3,5,0
người_yêu,145,2,8,12,0
đáp_ứng,145,2,6,9,0
chữa,145,1,4,6,0
triển_khai,146,2,9,11,0
nghi_ngờ,146,2,7,9,0
ngày_một,146,2,7,10,0
vở,147,1,2,4,0
hễ,147,1,2,4,0
thuận,147,1,5,7,0
than,147,1,4,4,0
tuyệt,147,1,5,7,0
tuyệt_vời,148,2,8,12,0
rủ,148,1,2,3,0
chừng,148,1,5,7,0
thua,148,1,4,4,0
ngôi_sao,149,2,7,8,0
bám,149,1,3,4,0
ngực,149,1,4,6,0
nấu,150,1,3,5,0
thúc_đẩy,150,2,7,10,0
tươi,150,1,4,6,0
băng,151,1,4,5,0
dạ,151,1,2,3,0
kiến,151,1,4,6,0
thoả_mãn,152,2,7,9,0
âm_nhạc,152,2,6,8,0
xương,152,1,5,7,0
kể_cả,152,2,4,7,0
đỉnh,152,1,4,5,0
truyền_thông,152,2,11,14,0
tượng,153,1,5,8,0
đẻ,153,1,2,3,0
báo_chí,153,2,6,8,0
chuỗi,153,1,5,7,0
giảng,153,1,5,6,0
giành,153,1,5,6,0
phút,154,1,4,5,0
trò,154,1,3,4,0
chứng_kiến,154,2,9,13,0
toả,154,1,3,4,0
âm,154,1,2,3,0
có_mặt,154,2,5,8,0
đơn_vị,155,2,5,7,0
tuyên_bố,155,2,7,10,0
ngân,155,1,4,5,0
sa,155,1,2,2,0
phó,155,1,3,4,0
mươi,155,1,4,6,0
rét,155,1,3,4,0
giúp_đỡ,155,2,6,9,0
nông_thôn,156,2,8,10,0
điệu,156,1,4,6,0
đại,157,1,3,4,0
địa,157,1,3,4,0
khánh,158,1,5,6,0
tụi,158,1,3,4,0
quyết,158,1,5,7,0
sư,158,1,2,3,0
ư,158,1,1,2,0
thói_quen,159,2,8,9,0
máy,159,1,3,4,0
lọt,159,1,3,4,0
dịp,159,1,3,4,0
đáy,159,1,3,4,0
ao,159,1,2,2,0
phục_vụ,160,2,6,8,0
xông,160,1,4,5,0
đỗ,160,1,2,4,0
chặt_chẽ,160,2,7,10,0
xoay,160,1,4,4,0
phát_biểu,161,2,8,11,0
điên,161,1,4,5,0
thuật,161,1,5,7,0
chứa,161,1,4,6,0
trung,161,1,5,5,0
chứng_minh,162,2,9,11,0
tổng_hợp,162,2,7,11,0
sự_nghiệp,162,2,8,12,0
xứ,162,1,2,4,0
kính,162,1,4,5,0
ông_bà,162,2,5,7,0
tắt,162,1,3,5,0
lặp,163,1,3,5,0
đoán,163,1,4,5,0
toà,163,1,3,4,0
ơn,163,1,2,3,0
trùng,164,1,5,6,0
hộp,164,1,3,5,0
tử,164,1,2,4,0
tài_liệu,164,2,7,10,0
the,164,1,3,3,0
tập_thể,164,2,6,10,0
phụ,165,1,3,4,0
ước,165,1,3,6,0
kiên,165,1,4,5,0
lỗi,165,1,3,5,0
tắm,165,1,3,5,0
đồng_ý,165,2,5,8,0
gói,166,1,3,4,0
cẩn_thận,166,2,7,11,0
cạn,166,1,3,4,0
hút,166,1,3,4,0
khuôn_mặt,167,2,8,11,0
cát,167,1,3,4,0
vậy_mà,167,2,5,8,0
gặp_gỡ,167,2,5,9,0
sân_khấu,167,2,7,10,0
đảo,167,1,3,4,0
thánh,167,1,5,6,0
chiến_đấu,167,2,8,12,0
dắt,168,1,3,5,0
động,169,1,4,6,0
dự,169,1,2,4,0
vực,169,1,3,5,0
từ_chối,170,2,6,10,0
gắn_bó,170,2,5,8,0
khen,170,1,4,4,0
hầu_hết,171,2,6,10,0
thỉnh_thoảng,171,2,11,13,0
de,171,1,2,2,0
cực,171,1,3,5,0
lưu_ý,171,2,4,6,0
lồng,172,1,4,6,0
âm_thanh,172,2,7,8,0
chốn,173,1,4,6,0
thật_sự,173,2,6,10,0
chuông,173,1,6,7,0
khắc,173,1,4,6,0
ô,174,1,1,2,0
vươn,174,1,4,6,0
phần_lớn,174,2,7,11,0
khai_thác,174,2,8,9,0
che,174,1,3,3,0
nguy_cơ,175,2,6,7,0
cung_cấp,175,2,7,9,0
tết,175,1,3,5,0
răng,175,1,4,5,0
phản,175,1,4,5,0
tung,175,1,4,4,0
hại,176,1,3,4,0
năng_lực,176,2,7,10,0
chế_độ,176,2,5,9,0
không_những,176,2,10,13,0
cờ,176,1,2,4,0
lưỡi,177,1,4,7,0
lên_tiếng,177,2,8,11,0
trước_mắt,177,2,8,13,0
leo,177,1,3,3,0
khoảng_cách,178,2,10,12,0
đôi_khi,178,2,6,7,0
huyện,178,1,5,7,0
điển_hình,178,2,8,11,0
trị,178,1,3,4,0
khẽ,178,1,3,4,0
ngược,179,1,5,8,0
thuyết_phục,179,2,10,13,0
logic,179,1,5,5,0
quốc_tế,179,2,6,10,0
cơ,179,1,2,3,0
bạn_đọc,179,2,6,8,0
kỹ_thuật,179,2,7,10,0
phóng,179,1,5,6,0
bí_mật,179,2,5,8,0
bến,179,1,3,5,0
chớ,180,1,3,5,0
hoà,180,1,3,4,0
để_ý,180,2,3,6,0
nóng,180,1,4,5,0
linh,180,1,4,4,0
chờ_đợi,180,2,6,10,0
nhẹ_nhàng,180,2,8,10,0
hợp,181,1,3,5,0
thành_phần,181,2,9,12,0
giao_lưu,181,2,7,8,0
quãng,181,1,5,6,0
kỳ,181,1,2,3,0
đề,181,1,2,4,0
nhà_nước,182,2,7,11,0
bày,182,1,3,4,0
phản_ứng,182,2,7,10,0
mỉm,183,1,3,4,0
chở,183,1,3,5,0
quê_hương,183,2,8,11,0
ngọt,183,1,4,5,0
giơ,183,1,3,4,0
gánh,183,1,4,5,0
vô,183,1,2,3,0
lượt,184,1,4,7,0
ngàn,184,1,4,5,0
sinh_viên,184,2,8,9,0
khoẻ,185,1,4,5,0
sản_xuất,185,2,7,10,0
viện,185,1,4,6,0
chăm_sóc,185,2,7,9,0
tiếc,186,1,4,6,0
vương,186,1,5,7,0
hành,186,1,4,5,0
sinh_hoạt,186,2,8,9,0
định_hướng,186,2,9,13,0
mệt,186,1,3,5,0
hiệu_quả,187,2,7,10,0
tướng,187,1,5,8,0
khoa,187,1,4,4,0
dấu,187,1,3,5,0
trao,188,1,4,4,0
lý,188,1,2,3,0
đâm,188,1,3,4,0
chấn_thương,189,2,10,14,0
sự_việc,189,2,6,10,0
hầu_như,190,2,6,9,0
sạch,190,1,4,5,0
say,190,1,3,3,0
giá,190,1,3,4,0
trưa,190,1,4,5,0
tương_đối,191,2,8,12,0
đậm,191,1,3,5,0
hả,191,1,2,3,0
vũ_trụ,191,2,5,7,0
vỏ,191,1,2,3,0
chí,191,1,3,4,0
hàng_loạt,192,2,8,10,0
giao,192,1,4,4,0
quỳnh,192,1,5,6,0
cột,192,1,3,5,0
đô_thị,192,2,5,7,0
má,192,1,2,3,0
hồn,193,1,3,5,0
nhận_định,193,2,8,11,0
bạn_bè,193,2,5,7,0
muộn,193,1,4,6,0
mạch,194,1,4,5,0
lo_lắng,194,2,6,8,0
nghìn,195,1,5,6,0
loạt,195,1,4,5,0
đóng_góp,195,2,7,9,0
thắng,195,1,5,7,0
mặt_đất,196,2,6,10,0
vắng,196,1,4,6,0
rộng_rãi,196,2,7,10,0
cõi,196,1,3,4,0
phái,196,1,4,5,0
môn,197,1,3,4,0
lý_do,197,2,4,5,0
phố,198,1,3,5,0
tăng,198,1,4,5,0
săn,199,1,3,4,0
mức_độ,199,2,5,9,0
vải,199,1,3,4,0
tựa,200,1,3,5,0
dâu,200,1,3,4,0
dọc,200,1,3,4,0
ca,200,1,2,2,0
mũ,201,1,2,3,0
số_lượng,201,2,7,12,0
màu_sắc,201,2,6,9,0
mau,201,1,3,3,0
trái_đất,201,2,7,10,0
tả,202,1,2,3,0
giáo_sư,202,2,6,8,0
trộm,202,1,4,6,0
lạc,203,1,3,4,0
tiếp_theo,203,2,8,10,0
dạo,203,1,3,4,0
tuần,203,1,4,6,0
lẽ,203,1,2,3,0
chạm,203,1,4,5,0
nhanh_chóng,203,2,10,11,0
làm_nên,204,2,6,8,0
thị,204,1,3,4,0
chôn,204,1,4,5,0
mạng,204,1,4,5,0
bổ_sung,204,2,6,8,0
ngoài_ra,204,2,7,8,0
mượn,205,1,4,7,0
lệnh,205,1,4,6,0
kho,205,1,3,3,0
cảm_ơn,206,2,5,7,0
công_bố,206,2,6,9,0
đeo,206,1,3,3,0
tâm,206,1,3,4,0
trí,206,1,3,4,0
hiểu_biết,206,2,8,12,0
y,206,1,1,1,0
ấn_tượng,207,2,7,12,0
ruộng,207,1,5,7,0
sóng,207,1,4,5,0
thanh_niên,207,2,9,10,0
trách_nhiệm,207,2,10,13,0
quà,207,1,3,4,0
kém,208,1,3,4,0
kết_luận,208,2,7,11,0
công_cụ,208,2,6,8,0
thầm,208,1,4,6,0
phụ_thuộc,209,2,8,11,0
ngón,209,1,4,5,0
ban_đầu,209,2,6,8,0
hán,209,1,3,4,0
bát,209,1,3,4,0
nội,210,1,3,5,0
tám,210,1,3,4,0
đền,210,1,3,5,0
tương_tự,210,2,7,11,0
tuyết,210,1,5,7,0
chi,210,1,3,3,0
phong,210,1,5,5,0
hay_là,210,2,5,6,0
ý_tưởng,211,2,6,10,0
mở_cửa,211,2,5,9,0
hôn,211,1,3,4,0
siêu,212,1,4,5,0
giáo,212,1,4,5,0
mực,213,1,3,5,0
trần,213,1,4,6,0
thế_thì,213,2,6,9,0
tài_năng,214,2,7,9,0
vụ,214,1,2,3,0
lao_động,214,2,7,9,0
vật_chất,215,2,7,11,0
nở,215,1,2,4,0
liệu,217,1,4,6,0
chuyến,217,1,6,8,0
thấp,217,1,4,6,0
có_khi,217,2,5,6,0
giếng,218,1,5,7,0
